TRS_007,"Equipment",app/src/main/java/com/movefuel/mufil2/ui/screens/trs/TRS_007_Equipment.kt,TRS007EquipmentScreen
TRS_008,"Weekly Availability",app/src/main/java/com/movefuel/mufil2/ui/screens/trs/TRS_008_WeeklyAvailability.kt,TRS008WeeklyAvailabilityScreen
TRS_009,"Preferred Days",app/src/main/java/com/movefuel/mufil2/ui/screens/trs/TRS_009_PreferredDays.kt,TRS009PreferredDaysScreen
TRS_010,"Preferred Time",app/src/main/java/com/movefuel/mufil2/ui/screens/trs/TRS_010_PreferredTime.kt,TRS010PreferredTimeScreen
TRS_011,"Session Duration",app/src/main/java/com/movefuel/mufil2/ui/screens/trs/TRS_011_SessionDuration.kt,TRS011SessionDurationScreen
TRS_012,"Exercise Preferences",app/src/main/java/com/movefuel/mufil2/ui/screens/trs/TRS_012_ExercisePreferences.kt,TRS012ExercisePreferencesScreen
TRS_013,"Exercise Dislikes",app/src/main/java/com/movefuel/mufil2/ui/screens/trs/TRS_013_ExerciseDislikes.kt,TRS013ExerciseDislikesScreen
TRS_014,"Movement Limitations",app/src/main/java/com/movefuel/mufil2/ui/screens/trs/TRS_014_MovementLimitations.kt,TRS014MovementLimitationsScreen
TRS_015,"Long Term Restrictions",app/src/main/java/com/movefuel/mufil2/ui/screens/trs/TRS_015_LongTermRestrictions.kt,TRS015LongTermRestrictionsScreen
TRS_016,"Pain Safety",app/src/main/java/com/movefuel/mufil2/ui/screens/trs/TRS_016_PainSafety.kt,TRS016PainSafetyScreen
TRS_017,"Soreness Setup",app/src/main/java/com/movefuel/mufil2/ui/screens/trs/TRS_017_SorenessSetup.kt,TRS017SorenessSetupScreen
TRS_018,"Readiness Setup",app/src/main/java/com/movefuel/mufil2/ui/screens/trs/TRS_018_ReadinessSetup.kt,TRS018ReadinessSetupScreen
TRS_019,"Performance Baseline",app/src/main/java/com/movefuel/mufil2/ui/screens/trs/TRS_019_PerformanceBaseline.kt,TRS019PerformanceBaselineScreen
TRS_020,"Plan Preview",app/src/main/java/com/movefuel/mufil2/ui/screens/trs/TRS_020_PlanPreview.kt,TRS020PlanPreviewScreen
TRN_001,"Train Now Dashboard",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_001_TrainNowDashboard.kt,TRN001TrainNowDashboardScreen
TRN_002,"Readiness Summary",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_002_ReadinessSummary.kt,TRN002ReadinessSummaryScreen
TRN_003,"Readiness Detail",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_003_ReadinessDetail.kt,TRN003ReadinessDetailScreen
TRN_004,"Why Adapted",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_004_WhyAdapted.kt,TRN004WhyAdaptedScreen
TRN_005,"Today Workout",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_005_TodayWorkout.kt,TRN005TodayWorkoutScreen
TRN_006,"Workout Detail",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_006_WorkoutDetail.kt,TRN006WorkoutDetailScreen
TRN_007,"Start Workout",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_007_StartWorkout.kt,TRN007StartWorkoutScreen
TRN_008,"Reschedule Workout",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_008_RescheduleWorkout.kt,TRN008RescheduleWorkoutScreen
TRN_009,"Quick Start",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_009_QuickStart.kt,TRN009QuickStartScreen
TRN_010,"Weekly Plan",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_010_WeeklyPlan.kt,TRN010WeeklyPlanScreen
TRN_011,"Weekly Day Detail",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_011_WeeklyDayDetail.kt,TRN011WeeklyDayDetailScreen
TRN_012,"Less Time Today",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_012_LessTimeToday.kt,TRN012LessTimeTodayScreen
TRN_013,"Equipment Unavailable",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_013_EquipmentUnavailable.kt,TRN013EquipmentUnavailableScreen
TRN_014,"Replacement Options",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_014_ReplacementOptions.kt,TRN014ReplacementOptionsScreen
TRN_015,"Recovery Day",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_015_RecoveryDay.kt,TRN015RecoveryDayScreen
TRN_016,"Missed Workout",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_016_MissedWorkout.kt,TRN016MissedWorkoutScreen
TRN_017,"Program Settings",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_017_ProgramSettings.kt,TRN017ProgramSettingsScreen
TRN_018,"Program Revision History",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_018_ProgramRevisionHistory.kt,TRN018ProgramRevisionHistoryScreen
TRN_019,"Recent Workouts",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_019_RecentWorkouts.kt,TRN019RecentWorkoutsScreen
TRN_020,"Train Loading",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_020_TrainLoading.kt,TRN020TrainLoadingScreen
TRN_021,"Train Empty",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_021_TrainEmpty.kt,TRN021TrainEmptyScreen
TRN_022,"Train Unknown",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_022_TrainUnknown.kt,TRN022TrainUnknownScreen
TRN_023,"Train Offline",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_023_TrainOffline.kt,TRN023TrainOfflineScreen
TRN_024,"Train Stale",app/src/main/java/com/movefuel/mufil2/ui/screens/trn/TRN_024_TrainStale.kt,TRN024TrainStaleScreen
WRK_001,"Pre Workout",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_001_PreWorkout.kt,WRK001PreWorkoutScreen
WRK_002,"Workout Start",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_002_WorkoutStart.kt,WRK002WorkoutStartScreen
WRK_003,"Active Exercise",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_003_ActiveExercise.kt,WRK003ActiveExerciseScreen
WRK_004,"Exercise Media Loading",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_004_ExerciseMediaLoading.kt,WRK004ExerciseMediaLoadingScreen
WRK_005,"Exercise Instructions",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_005_ExerciseInstructions.kt,WRK005ExerciseInstructionsScreen
WRK_006,"Set Input",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_006_SetInput.kt,WRK006SetInputScreen
WRK_007,"Reps Input",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_007_RepsInput.kt,WRK007RepsInputScreen
WRK_008,"Load Input",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_008_LoadInput.kt,WRK008LoadInputScreen
WRK_009,"Time Input",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_009_TimeInput.kt,WRK009TimeInputScreen
WRK_010,"Distance Input",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_010_DistanceInput.kt,WRK010DistanceInputScreen
WRK_011,"RPE Input",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_011_RPEInput.kt,WRK011RPEInputScreen
WRK_012,"Review Set",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_012_ReviewSet.kt,WRK012ReviewSetScreen
WRK_013,"Complete Set",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_013_CompleteSet.kt,WRK013CompleteSetScreen
WRK_014,"Rest Timer",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_014_RestTimer.kt,WRK014RestTimerScreen
WRK_015,"Extend Rest",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_015_ExtendRest.kt,WRK015ExtendRestScreen
WRK_016,"Skip Rest",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_016_SkipRest.kt,WRK016SkipRestScreen
WRK_017,"Next Set",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_017_NextSet.kt,WRK017NextSetScreen
WRK_018,"Exercise Complete",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_018_ExerciseComplete.kt,WRK018ExerciseCompleteScreen
WRK_019,"Next Exercise",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_019_NextExercise.kt,WRK019NextExerciseScreen
WRK_020,"Substitute Exercise",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_020_SubstituteExercise.kt,WRK020SubstituteExerciseScreen
WRK_021,"Substitution Candidates",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_021_SubstitutionCandidates.kt,WRK021SubstitutionCandidatesScreen
WRK_022,"Substitution Detail",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_022_SubstitutionDetail.kt,WRK022SubstitutionDetailScreen
WRK_023,"Confirm Substitute",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_023_ConfirmSubstitute.kt,WRK023ConfirmSubstituteScreen
WRK_024,"Skip Set",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_024_SkipSet.kt,WRK024SkipSetScreen
WRK_025,"Skip Exercise",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_025_SkipExercise.kt,WRK025SkipExerciseScreen
WRK_026,"Workout Note",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_026_WorkoutNote.kt,WRK026WorkoutNoteScreen
WRK_027,"Pause Workout",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_027_PauseWorkout.kt,WRK027PauseWorkoutScreen
WRK_028,"Resume Workout",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_028_ResumeWorkout.kt,WRK028ResumeWorkoutScreen
WRK_029,"Pain Safety Pause",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_029_PainSafetyPause.kt,WRK029PainSafetyPauseScreen
WRK_030,"Finish Early Confirmation",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_030_FinishEarlyConfirmation.kt,WRK030FinishEarlyConfirmationScreen
WRK_031,"Post Workout Check In",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_031_PostWorkoutCheckIn.kt,WRK031PostWorkoutCheckInScreen
WRK_032,"Workout Summary",app/src/main/java/com/movefuel/mufil2/ui/screens/wrk/WRK_032_WorkoutSummary.kt,WRK032WorkoutSummaryScreen
SOR_001,"Soreness Dashboard",app/src/main/java/com/movefuel/mufil2/ui/screens/sor/SOR_001_SorenessDashboard.kt,SOR001SorenessDashboardScreen
SOR_002,"Front Body Map",app/src/main/java/com/movefuel/mufil2/ui/screens/sor/SOR_002_FrontBodyMap.kt,SOR002FrontBodyMapScreen
SOR_003,"Back Body Map",app/src/main/java/com/movefuel/mufil2/ui/screens/sor/SOR_003_BackBodyMap.kt,SOR003BackBodyMapScreen
SOR_004,"Select Region",app/src/main/java/com/movefuel/mufil2/ui/screens/sor/SOR_004_SelectRegion.kt,SOR004SelectRegionScreen
SOR_005,"Soreness Severity",app/src/main/java/com/movefuel/mufil2/ui/screens/sor/SOR_005_SorenessSeverity.kt,SOR005SorenessSeverityScreen
SOR_006,"Multiple Region Review",app/src/main/java/com/movefuel/mufil2/ui/screens/sor/SOR_006_MultipleRegionReview.kt,SOR006MultipleRegionReviewScreen
SOR_007,"Save Soreness",app/src/main/java/com/movefuel/mufil2/ui/screens/sor/SOR_007_SaveSoreness.kt,SOR007SaveSorenessScreen
SOR_008,"Current Soreness Summary",app/src/main/java/com/movefuel/mufil2/ui/screens/sor/SOR_008_CurrentSorenessSummary.kt,SOR008CurrentSorenessSummaryScreen
SOR_009,"Soreness History",app/src/main/java/com/movefuel/mufil2/ui/screens/sor/SOR_009_SorenessHistory.kt,SOR009SorenessHistoryScreen
SOR_010,"Pain Safety Route",app/src/main/java/com/movefuel/mufil2/ui/screens/sor/SOR_010_PainSafetyRoute.kt,SOR010PainSafetyRouteScreen
RDY_001,"Readiness Check In",app/src/main/java/com/movefuel/mufil2/ui/screens/rdy/RDY_001_ReadinessCheckIn.kt,RDY001ReadinessCheckInScreen
RDY_002,"Energy Check",app/src/main/java/com/movefuel/mufil2/ui/screens/rdy/RDY_002_EnergyCheck.kt,RDY002EnergyCheckScreen
RDY_003,"Fatigue Check",app/src/main/java/com/movefuel/mufil2/ui/screens/rdy/RDY_003_FatigueCheck.kt,RDY003FatigueCheckScreen
RDY_004,"Recovery Sleep Check",app/src/main/java/com/movefuel/mufil2/ui/screens/rdy/RDY_004_RecoverySleepCheck.kt,RDY004RecoverySleepCheckScreen
RDY_005,"Soreness Check",app/src/main/java/com/movefuel/mufil2/ui/screens/rdy/RDY_005_SorenessCheck.kt,RDY005SorenessCheckScreen
RDY_006,"Evaluating Readiness",app/src/main/java/com/movefuel/mufil2/ui/screens/rdy/RDY_006_EvaluatingReadiness.kt,RDY006EvaluatingReadinessScreen
RDY_007,"Readiness Full",app/src/main/java/com/movefuel/mufil2/ui/screens/rdy/RDY_007_ReadinessFull.kt,RDY007ReadinessFullScreen
RDY_008,"Readiness Reduced",app/src/main/java/com/movefuel/mufil2/ui/screens/rdy/RDY_008_ReadinessReduced.kt,RDY008ReadinessReducedScreen
RDY_009,"Readiness Recovery",app/src/main/java/com/movefuel/mufil2/ui/screens/rdy/RDY_009_ReadinessRecovery.kt,RDY009ReadinessRecoveryScreen
RDY_010,"Readiness Stop",app/src/main/java/com/movefuel/mufil2/ui/screens/rdy/RDY_010_ReadinessStop.kt,RDY010ReadinessStopScreen
EXR_001,"Exercise Library",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_001_ExerciseLibrary.kt,EXR001ExerciseLibraryScreen
EXR_002,"Exercise Search",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_002_ExerciseSearch.kt,EXR002ExerciseSearchScreen
EXR_003,"Exercise Filters",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_003_ExerciseFilters.kt,EXR003ExerciseFiltersScreen
EXR_004,"Filter Equipment",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_004_FilterEquipment.kt,EXR004FilterEquipmentScreen
EXR_005,"Filter Movement",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_005_FilterMovement.kt,EXR005FilterMovementScreen
EXR_006,"Filter Muscle",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_006_FilterMuscle.kt,EXR006FilterMuscleScreen
EXR_007,"Filter Environment",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_007_FilterEnvironment.kt,EXR007FilterEnvironmentScreen
EXR_008,"Filter Difficulty",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_008_FilterDifficulty.kt,EXR008FilterDifficultyScreen
EXR_009,"Exercise Results",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_009_ExerciseResults.kt,EXR009ExerciseResultsScreen
EXR_010,"Exercise Detail",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_010_ExerciseDetail.kt,EXR010ExerciseDetailScreen
EXR_011,"Exercise Media",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_011_ExerciseMedia.kt,EXR011ExerciseMediaScreen
EXR_012,"Exercise Setup",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_012_ExerciseSetup.kt,EXR012ExerciseSetupScreen
EXR_013,"Exercise Execution",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_013_ExerciseExecution.kt,EXR013ExerciseExecutionScreen
EXR_014,"Technique Cues",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_014_TechniqueCues.kt,EXR014TechniqueCuesScreen
EXR_015,"Common Mistakes",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_015_CommonMistakes.kt,EXR015CommonMistakesScreen
EXR_016,"Exercise Substitutions",app/src/main/java/com/movefuel/mufil2/ui/screens/exr/EXR_016_ExerciseSubstitutions.kt,EXR016ExerciseSubstitutionsScreen
CAL_001,"Calendar Dashboard",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_001_CalendarDashboard.kt,CAL001CalendarDashboardScreen
CAL_002,"Month View",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_002_MonthView.kt,CAL002MonthViewScreen
CAL_003,"Week View",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_003_WeekView.kt,CAL003WeekViewScreen
CAL_004,"Day View",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_004_DayView.kt,CAL004DayViewScreen
CAL_005,"Selected Date",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_005_SelectedDate.kt,CAL005SelectedDateScreen
CAL_006,"Workout Event",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_006_WorkoutEvent.kt,CAL006WorkoutEventScreen
CAL_007,"Meal Event",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_007_MealEvent.kt,CAL007MealEventScreen
CAL_008,"Recovery Event",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_008_RecoveryEvent.kt,CAL008RecoveryEventScreen
CAL_009,"Reschedule Event",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_009_RescheduleEvent.kt,CAL009RescheduleEventScreen
CAL_010,"Choose Date",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_010_ChooseDate.kt,CAL010ChooseDateScreen
CAL_011,"Choose Time",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_011_ChooseTime.kt,CAL011ChooseTimeScreen
CAL_012,"Calendar Conflict",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_012_CalendarConflict.kt,CAL012CalendarConflictScreen
CAL_013,"Conflict Explanation",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_013_ConflictExplanation.kt,CAL013ConflictExplanationScreen
CAL_014,"Suggested Alternatives",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_014_SuggestedAlternatives.kt,CAL014SuggestedAlternativesScreen
CAL_015,"Confirm Reschedule",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_015_ConfirmReschedule.kt,CAL015ConfirmRescheduleScreen
CAL_016,"Missed Workout",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_016_MissedWorkout.kt,CAL016MissedWorkoutScreen
CAL_017,"Missed Meal",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_017_MissedMeal.kt,CAL017MissedMealScreen
CAL_018,"Calendar Offline",app/src/main/java/com/movefuel/mufil2/ui/screens/cal/CAL_018_CalendarOffline.kt,CAL018CalendarOfflineScreen
PRG_001,"Progress Dashboard",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_001_ProgressDashboard.kt,PRG001ProgressDashboardScreen
PRG_002,"Metric Selector",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_002_MetricSelector.kt,PRG002MetricSelectorScreen
PRG_003,"Range 7 Days",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_003_Range7Days.kt,PRG003Range7DaysScreen
PRG_004,"Range 30 Days",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_004_Range30Days.kt,PRG004Range30DaysScreen
PRG_005,"Range 3 Months",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_005_Range3Months.kt,PRG005Range3MonthsScreen
PRG_006,"Range 6 Months",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_006_Range6Months.kt,PRG006Range6MonthsScreen
PRG_007,"Range 1 Year",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_007_Range1Year.kt,PRG007Range1YearScreen
PRG_008,"Range All",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_008_RangeAll.kt,PRG008RangeAllScreen
PRG_009,"Expanded Graph",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_009_ExpandedGraph.kt,PRG009ExpandedGraphScreen
PRG_010,"Exact Data Point",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_010_ExactDataPoint.kt,PRG010ExactDataPointScreen
PRG_011,"Missing Data Period",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_011_MissingDataPeriod.kt,PRG011MissingDataPeriodScreen
PRG_012,"Data Coverage",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_012_DataCoverage.kt,PRG012DataCoverageScreen
PRG_013,"Goal Progress",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_013_GoalProgress.kt,PRG013GoalProgressScreen
PRG_014,"Target Revision Marker",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_014_TargetRevisionMarker.kt,PRG014TargetRevisionMarkerScreen
PRG_015,"Milestone Detail",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_015_MilestoneDetail.kt,PRG015MilestoneDetailScreen
PRG_016,"Personal Records",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_016_PersonalRecords.kt,PRG016PersonalRecordsScreen
PRG_017,"Training Progress",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_017_TrainingProgress.kt,PRG017TrainingProgressScreen
PRG_018,"Strength Progress",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_018_StrengthProgress.kt,PRG018StrengthProgressScreen
PRG_019,"Training Volume",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_019_TrainingVolume.kt,PRG019TrainingVolumeScreen
PRG_020,"Workout Consistency",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_020_WorkoutConsistency.kt,PRG020WorkoutConsistencyScreen
PRG_021,"Workout Duration",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_021_WorkoutDuration.kt,PRG021WorkoutDurationScreen
PRG_022,"Nutrition Progress",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_022_NutritionProgress.kt,PRG022NutritionProgressScreen
PRG_023,"Nutrition Averages",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_023_NutritionAverages.kt,PRG023NutritionAveragesScreen
PRG_024,"Protein Trend",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_024_ProteinTrend.kt,PRG024ProteinTrendScreen
PRG_025,"Fiber Trend",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_025_FiberTrend.kt,PRG025FiberTrendScreen
PRG_026,"Activity Progress",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_026_ActivityProgress.kt,PRG026ActivityProgressScreen
PRG_027,"Running Progress",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_027_RunningProgress.kt,PRG027RunningProgressScreen
PRG_028,"Swimming Progress",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_028_SwimmingProgress.kt,PRG028SwimmingProgressScreen
PRG_029,"Weekly Report",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_029_WeeklyReport.kt,PRG029WeeklyReportScreen
PRG_030,"Monthly Report",app/src/main/java/com/movefuel/mufil2/ui/screens/prg/PRG_030_MonthlyReport.kt,PRG030MonthlyReportScreen
PRO_001,"Profile Dashboard",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_001_ProfileDashboard.kt,PRO001ProfileDashboardScreen
PRO_002,"Personal Details",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_002_PersonalDetails.kt,PRO002PersonalDetailsScreen
PRO_003,"Targets and Goals",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_003_TargetsAndGoals.kt,PRO003TargetsAndGoalsScreen
PRO_004,"Edit Target",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_004_EditTarget.kt,PRO004EditTargetScreen
PRO_005,"Target Preview",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_005_TargetPreview.kt,PRO005TargetPreviewScreen
PRO_006,"Target Revision History",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_006_TargetRevisionHistory.kt,PRO006TargetRevisionHistoryScreen
PRO_007,"Units",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_007_Units.kt,PRO007UnitsScreen
PRO_008,"Language and Region",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_008_LanguageAndRegion.kt,PRO008LanguageAndRegionScreen
PRO_009,"Appearance",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_009_Appearance.kt,PRO009AppearanceScreen
PRO_010,"Sound and Haptics",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_010_SoundAndHaptics.kt,PRO010SoundAndHapticsScreen
PRO_011,"Notifications",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_011_Notifications.kt,PRO011NotificationsScreen
PRO_012,"Privacy and Data",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_012_PrivacyAndData.kt,PRO012PrivacyAndDataScreen
PRO_013,"Export Data",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_013_ExportData.kt,PRO013ExportDataScreen
PRO_014,"Delete Account",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_014_DeleteAccount.kt,PRO014DeleteAccountScreen
PRO_015,"Terms and Privacy",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_015_TermsAndPrivacy.kt,PRO015TermsAndPrivacyScreen
PRO_016,"Help Center",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_016_HelpCenter.kt,PRO016HelpCenterScreen
PRO_017,"Finish Personalization",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_017_FinishPersonalization.kt,PRO017FinishPersonalizationScreen
PRO_018,"Profile Offline",app/src/main/java/com/movefuel/mufil2/ui/screens/pro/PRO_018_ProfileOffline.kt,PRO018ProfileOfflineScreen
DEV_001,"Devices Dashboard",app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_001_DevicesDashboard.kt,DEV001DevicesDashboardScreen
DEV_002,"Connect Wear OS",app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_002_ConnectWearOS.kt,DEV002ConnectWearOSScreen
DEV_003,"Device Discovery",app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_003_DeviceDiscovery.kt,DEV003DeviceDiscoveryScreen
DEV_004,"Device Found",app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_004_DeviceFound.kt,DEV004DeviceFoundScreen
DEV_005,"Pairing",app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_005_Pairing.kt,DEV005PairingScreen
DEV_006,"Connected Device",app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_006_ConnectedDevice.kt,DEV006ConnectedDeviceScreen
DEV_007,"Device Detail",app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_007_DeviceDetail.kt,DEV007DeviceDetailScreen
DEV_008,"Device Permissions",app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_008_DevicePermissions.kt,DEV008DevicePermissionsScreen
DEV_009,"Manual Sync",app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_009_ManualSync.kt,DEV009ManualSyncScreen
DEV_010,"Stale Device",app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_010_StaleDevice.kt,DEV010StaleDeviceScreen
DEV_011,"Reconnect Device",app/src/main/java/com/movefuel/mufil2/ui/screens/dev/DEV_011_ReconnectDevice.kt,DEV011ReconnectDeviceScreen
